Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,test_peaks
830.332111,41,54,17,0,1,0,0,0,CHO,Lignin,831.33938746688,0.0814108185639082,-1,6302701
830.350276,63,46,1,0,1,0,0,0,CHO,ConHC,831.35755246688,0.804069943342178,-1,2348526.8
830.368284,42,58,16,0,1,0,0,0,CHO,Lignin,831.37556046688,0.33701534335691,-1,2633712.5
831.198437,38,40,21,0,0,0,0,0,CHO,Lignin,832.20571346688,0.594662127522309,-1,2979903.3
831.234901,39,44,20,0,0,0,0,0,CHO,Lignin,832.24217746688,0.500320136674514,-1,12528707
831.27121,40,48,19,0,0,0,0,0,CHO,Lignin,832.27848646688,0.592222228542879,-1,18963526
831.307524,41,52,18,0,0,0,0,0,CHO,Lignin,832.31480046688,0.678108955610213,-1,18152522
831.326551,0,0,0,0,0,0,0,0,,None,832.33382746688,0,-1,3823691.3
831.343728,42,56,17,0,0,0,0,0,CHO,Lignin,832.35100446688,0.896144073805791,-1,10116173
831.362679,64,48,1,0,0,0,0,0,CHO,ConHC,832.36995546688,0.673613957855575,-1,3399758.8
831.380929,43,60,16,0,0,0,0,0,CHO,Lignin,832.38820546688,-0.0835995507122122,-1,3353680.5
831.399611,65,52,0,0,0,0,0,0,CH,UnsatHC,832.40688746688,0.0170617521680293,-1,3138642.3
832.238776,38,44,20,0,1,0,0,0,CHO,Lignin,833.24605246688,-0.124542660280055,-1,4922529.5
832.275116,39,48,19,0,1,0,0,0,CHO,Lignin,833.28239246688,-0.0699263305658159,-1,9055397
832.312033,0,0,0,0,0,0,0,0,,None,833.31930946688,0,-1,7505064.5
832.347404,41,56,17,0,1,0,0,0,CHO,Lignin,833.35468046688,0.509680007783404,-1,4442283.5
832.367384,0,0,0,0,0,0,0,0,,None,833.37466046688,0,-1,3002541.5
833.214039,38,42,21,0,0,0,0,0,CHO,Lignin,834.22131546688,0.650840981898805,-1,5973245
833.250154,39,46,20,0,0,0,0,0,CHO,Lignin,834.25743046688,0.975060803174336,-1,14413057
833.264935,0,0,0,0,0,0,0,0,,None,834.27221146688,0,-1,2396418
833.286654,40,50,19,0,0,0,0,0,CHO,Lignin,834.29393046688,0.837783896691352,-1,17440004
833.300328,0,0,0,0,0,0,0,0,,None,834.30760446688,0,-1,2336005.3
833.307409,50,46,10,2,0,0,0,0,CHON,Lignin,834.31468546688,0.671498572215944,-1,3446022
833.32287,0,0,0,0,0,0,0,0,,None,834.33014646688,0,-1,12176647
833.342526,63,46,2,0,0,0,0,0,CHO,ConHC,834.34980246688,-0.0260635046276289,-1,5427465.5
833.359648,42,58,17,0,0,0,0,0,CHO,Lignin,834.36692446688,0.570457200681951,-1,5864715
833.3786,64,50,1,0,0,0,0,0,CHO,ConHC,834.38587646688,0.347273639519888,-1,3357964.8
833.415417,65,54,0,0,0,0,0,0,CH,UnsatHC,834.42269346688,-0.169858131927066,-1,2334480
834.254399,53,43,5,1,0,0,2,0,CHONP,UnsatHC,835.26167546688,-0.0346608503505757,-1,6017375
834.290798,39,50,19,0,1,0,0,0,CHO,Lignin,835.29807446688,-0.107990408126643,-1,8525154
834.327405,55,51,3,1,0,0,2,0,CHONP,UnsatHC,835.33468146688,-0.315967103655564,-1,6024550
834.346305,62,46,2,0,1,0,0,0,CHO,ConHC,835.35358146688,-0.533795855867702,-1,2678119.8
835.194658,48,37,12,0,0,0,1,0,CHOP,ConHC,836.20193446688,0.39308210906651,-1,2597815.5
835.229515,38,44,21,0,0,0,0,0,CHO,Lignin,836.23679146688,0.857424149943847,-1,7316923
835.244453,0,0,0,0,0,0,0,0,,None,836.25172946688,0,-1,3087804.3
835.266104,39,48,20,0,0,0,0,0,CHO,Lignin,836.27338046688,0.614052691413997,-1,11425214
835.280933,56,40,6,2,0,0,0,0,CHON,ConHC,836.28820946688,0.511259294520563,-1,4328896
835.302677,40,52,19,0,0,0,0,0,CHO,Lignin,836.30995346688,0.389834198090865,-1,13270466
835.316744,59,49,1,0,0,1,1,0,CHOSP,UnsatHC,836.32402046688,0.182857500751557,-1,4158915
835.323437,0,0,0,0,0,0,0,0,,None,836.33071346688,0,-1,2896323.8
835.338951,41,56,18,0,0,0,0,0,CHO,Lignin,836.34622746688,0.523142815461557,-1,6615493
835.358537,63,48,2,0,0,0,0,0,CHO,ConHC,836.36581346688,-0.457553230647949,-1,4099527
835.375277,42,60,17,0,0,0,0,0,CHO,Lignin,836.38255346688,0.59426732187782,-1,3506632.8
835.394798,64,52,1,0,0,0,0,0,CHO,UnsatHC,836.40207446688,-0.308674007151581,-1,2461130.5
836.233341,37,44,21,0,1,0,0,0,CHO,Lignin,837.24061746688,0.293640101683618,-1,2673177.8
836.269762,38,48,20,0,1,0,0,0,CHO,Lignin,837.27703846688,0.251235505539125,-1,4759069.5
836.283984,55,40,6,2,1,0,0,0,CHON,ConHC,837.29126046688,0.873528668539343,-1,2969118.8
836.306057,39,52,19,0,1,0,0,0,CHO,Lignin,837.31333346688,0.359315931112265,-1,5699104.5
836.341491,40,56,18,0,1,0,0,0,CHO,Lignin,837.34876746688,1.49563284583801,-1,2870820
836.362769,0,0,0,0,0,0,0,0,,None,837.37004546688,0,-1,2529830
837.210102,0,0,0,0,0,0,0,0,,None,838.21737846688,0,-1,2595446.8
837.224615,0,0,0,0,0,0,0,0,,None,838.23189146688,0,-1,3276408
837.245456,38,46,21,0,0,0,0,0,CHO,Lignin,838.25273246688,0.50828801816655,-1,6983290
837.261126,42,46,18,0,0,0,0,0,CHO,Lignin,838.26840246688,0.0145627820659861,-1,6897275.5
837.282578,39,50,20,0,0,0,0,0,CHO,Lignin,838.28985446688,-0.370301368074371,-1,9049726
837.297243,43,50,17,0,0,0,0,0,CHO,Lignin,838.30451946688,0.334859008339388,-1,6985343
837.318325,40,54,19,0,0,0,0,0,CHO,Lignin,838.32560146688,0.391359180228032,-1,6295169
837.333007,0,0,0,0,0,0,0,0,,None,838.34028346688,0,-1,4638338.5
837.354877,41,58,18,0,0,0,0,0,CHO,Lignin,838.36215346688,0.192748109335457,-1,3780228.5
837.369133,60,55,0,0,0,1,1,0,CHSP,UnsatHC,838.37640946688,-0.239154367503865,-1,3392134
838.251054,0,0,0,0,0,0,0,0,,None,839.25833046688,0,-1,2961114.5
838.285379,38,50,20,0,1,0,0,0,CHO,Lignin,839.29265546688,0.290027463420665,-1,3002589.8
838.321502,39,54,19,0,1,0,0,0,CHO,Lignin,839.32877846688,0.602772397489802,-1,2704097.3
839.240445,41,44,19,0,0,0,0,0,CHO,Lignin,840.24772146688,-0.0502644385359844,-1,7024442
839.250666,0,0,0,0,0,0,0,0,,None,840.25794246688,0,-1,2244923.3
839.262028,0,0,0,0,0,0,0,0,,None,840.26930446688,0,-1,4965180.5
839.277254,42,48,18,0,0,0,0,0,CHO,Lignin,840.28453046688,-0.554250689045272,-1,10731326
839.298235,39,52,20,0,0,0,0,0,CHO,Lignin,840.30551146688,-0.377667021707564,-1,4663104
839.31321,43,52,17,0,0,0,0,0,CHO,Lignin,840.32048646688,-0.0431049587904312,-1,9103169
839.349684,44,56,16,0,0,0,0,0,CHO,Lignin,840.35696046688,-0.148407981264634,-1,5228357
839.3858,45,60,15,0,0,0,0,0,CHO,Lignin,840.39307646688,0.172289163414442,-1,2822984.5
840.241948,0,0,0,0,0,0,0,0,,None,841.24922446688,0,-1,2525084.3
840.278921,0,0,0,0,0,0,0,0,,None,841.28619746688,0,-1,3682208
840.314686,0,0,0,0,0,0,0,0,,None,841.32196246688,0,-1,4343715.5
840.350729,0,0,0,0,0,0,0,0,,None,841.35800546688,0,-1,2568615
841.220484,0,0,0,0,0,0,0,0,,None,842.22776046688,0,-1,4771837.5
841.256198,41,46,19,0,0,0,0,0,CHO,Lignin,842.26347446688,-0.172357444360793,-1,10356737
841.278631,0,0,0,0,0,0,0,0,,None,842.28590746688,0,-1,3251203.3
841.292753,42,50,18,0,0,0,0,0,CHO,Lignin,842.30002946688,-0.373577192009448,-1,13520901
841.329087,43,54,17,0,0,0,0,0,CHO,Lignin,842.33636346688,-0.312414127247211,-1,9613320
841.365069,44,58,16,0,0,0,0,0,CHO,Lignin,842.37234546688,0.166611025181304,-1,4451340
842.223179,0,0,0,0,0,0,0,0,,None,843.23045546688,0,-1,2487394.5
842.257782,33,49,24,1,0,0,0,0,CHON,Tannin,843.26505846688,-0.719771765451457,-1,4025446
842.294705,45,50,13,1,0,0,1,0,CHONP,Lignin,843.30198146688,-0.00505083589790575,-1,5421162
842.331458,46,54,12,1,0,0,1,0,CHONP,Lignin,843.33873446688,-0.440811105545228,-1,3592301.8
842.366875,0,0,0,0,0,0,0,0,,None,843.37415146688,0,-1,3089521.3
843.198164,39,40,21,0,0,0,0,0,CHO,Lignin,844.20544046688,0.909590466124725,-1,2651846.8
843.235302,40,44,20,0,0,0,0,0,CHO,Lignin,844.24257846688,0.0182264201761936,-1,7583946.5
843.27196,41,48,19,0,0,0,0,0,CHO,Lignin,844.27923646688,-0.304527422812541,-1,14880974
843.308212,42,52,18,0,0,0,0,0,CHO,Lignin,844.31548846688,-0.146390634409505,-1,14115026
843.344376,43,56,17,0,0,0,0,0,CHO,Lignin,844.35165246688,0.11595455487968,-1,8403158
843.380835,44,60,16,0,0,0,0,0,CHO,Lignin,844.38811146688,0.0289117286983834,-1,4376793.5
843.398503,36,64,20,2,0,0,0,0,CHON,AminoSugar,844.40577946688,-0.635902895214165,-1,2224859.5
844.238566,39,44,20,0,1,0,0,0,CHO,Lignin,845.24584246688,0.125673874580836,-1,2730291.5
844.274478,40,48,19,0,1,0,0,0,CHO,Lignin,845.28175446688,0.68584423700964,-1,5469495
844.310945,41,52,18,0,1,0,0,0,CHO,Lignin,845.31822146688,0.589408707162319,-1,5865787
844.34776,42,56,17,0,1,0,0,0,CHO,Lignin,845.35503646688,0.0813199390203292,-1,3982655
845.215153,0,0,0,0,0,0,0,0,,None,846.22242946688,0,-1,4329883.5
845.250912,40,46,20,0,0,0,0,0,CHO,Lignin,846.25818846688,0.0655257709077445,-1,12026271
845.287182,41,50,19,0,0,0,0,0,CHO,Lignin,846.29445846688,0.202007727110749,-1,17060260
845.307829,38,54,21,0,0,0,0,0,CHO,Lignin,846.31510546688,0.771970883900216,-1,2808229.8
845.323569,42,54,18,0,0,0,0,0,CHO,Lignin,846.33084546688,0.200234129548074,-1,11375015
845.343347,0,0,0,0,0,0,0,0,,None,846.35062346688,0,-1,3094953.5
845.359392,43,58,17,0,0,0,0,0,CHO,Lignin,846.36666846688,0.864838665533308,-1,5642667
845.378133,65,50,1,0,0,0,0,0,CHO,ConHC,846.38540946688,0.894108300518931,-1,3813805.3
845.396389,44,62,16,0,0,0,0,0,CHO,Lignin,846.40366546688,0.142339789955724,-1,2390959.3
846.254125,39,46,20,0,1,0,0,0,CHO,Lignin,847.26140146688,0.232855550537692,-1,4957709
846.29066,40,50,19,0,1,0,0,0,CHO,Lignin,847.29793646688,0.0564096971873535,-1,6117905
846.326858,41,54,18,0,1,0,0,0,CHO,Lignin,847.33413446688,0.277696968126523,-1,4933141
846.362618,42,58,17,0,1,0,0,0,CHO,Lignin,847.36989446688,1.01585910198614,-1,3211289
847.230206,39,44,21,0,0,0,0,0,CHO,Lignin,848.23748246688,0.030663134619944,-1,7131770
847.265997,40,48,20,0,0,0,0,0,CHO,Lignin,848.27327346688,0.731504739703093,-1,11377278
847.302754,41,52,19,0,0,0,0,0,CHO,Lignin,848.31003046688,0.293550955533497,-1,12845698
847.338663,42,56,18,0,0,0,0,0,CHO,Lignin,848.34593946688,0.855227197231126,-1,6912646
847.357816,64,48,2,0,0,0,0,0,CHO,ConHC,848.36509246688,0.398788355446834,-1,3160712.3
847.375383,43,60,17,0,0,0,0,0,CHO,Lignin,848.38265946688,0.460917978081239,-1,2741386.5
847.393558,44,64,14,0,0,1,0,0,CHOS,Lignin,848.40083446688,0.993618683260321,-1,2359948.5
848.232554,42,44,16,1,0,0,1,0,CHONP,Lignin,849.23983046688,-0.070163548451456,-1,2691820.5
848.26939,39,48,20,0,1,0,0,0,CHO,Lignin,849.27666646688,0.68570554567158,-1,5360369
848.306321,40,52,19,0,1,0,0,0,CHO,Lignin,849.31359746688,0.0433997761742168,-1,5704437
848.342752,41,56,18,0,1,0,0,0,CHO,Lignin,849.35002846688,-0.0101650434623019,-1,2586361.5
849.209364,38,42,22,0,0,0,0,0,CHO,Lignin,850.21664046688,0.155922048119471,-1,2491231.3
849.245621,39,46,21,0,0,0,0,0,CHO,Lignin,850.25289746688,0.307054313896405,-1,6295395.5
849.282172,40,50,20,0,0,0,0,0,CHO,Lignin,850.28944846688,0.112408921713089,-1,9458536
849.296511,57,42,6,2,0,0,0,0,CHON,ConHC,850.30378746688,0.587583317136991,-1,2476905.5
849.31823,41,54,19,0,0,0,0,0,CHO,Lignin,850.32550646688,0.497558190274339,-1,8233836
849.355086,42,58,18,0,0,0,0,0,CHO,Lignin,850.36236246688,-0.0557495041103289,-1,3263856.5
849.374686,54,59,5,0,0,1,1,0,CHOSP,UnsatHC,850.38196246688,0.140804397764017,-1,3012467
849.410634,65,54,1,0,0,0,0,0,CHO,UnsatHC,850.41791046688,-0.522227218336432,-1,2316151.3
850.249826,38,46,21,0,1,0,0,0,CHO,Lignin,851.25710246688,-0.692021691453714,-1,2989532.5
850.28537,39,50,20,0,1,0,0,0,CHO,Lignin,851.29264646688,0.296511336108949,-1,3750881
850.32241,40,54,19,0,1,0,0,0,CHO,Lignin,851.32968646688,-0.472291506209834,-1,2846693.5
851.224902,38,44,22,0,0,0,0,0,CHO,Lignin,852.23217846688,0.287048208528512,-1,3284565.5
851.240618,0,0,0,0,0,0,0,0,,None,852.24789446688,0,-1,2714199.5
851.261045,39,48,21,0,0,0,0,0,CHO,Lignin,852.26832146688,0.571578231618382,-1,4205658
851.275801,56,40,7,2,0,0,0,0,CHON,ConHC,852.28307746688,0.556367048205567,-1,4478044
851.296683,0,0,0,0,0,0,0,0,,None,852.30395946688,0,-1,5757022.5
851.311988,59,49,2,0,0,1,1,0,CHOSP,UnsatHC,852.31926446688,-0.207023104234253,-1,4260960.5
851.333863,41,56,19,0,0,0,0,0,CHO,Lignin,852.34113946688,0.516401942483497,-1,4938851
851.347171,0,0,0,0,0,0,0,0,,None,852.35444746688,0,-1,2851940.8
851.370593,42,60,18,0,0,0,0,0,CHO,Lignin,852.37786946688,0.112223608322972,-1,2423399.8
852.264011,38,48,21,0,1,0,0,0,CHO,Lignin,853.27128746688,1.02660880879873,-1,2605786
852.301601,0,0,0,0,0,0,0,0,,None,853.30887746688,0,-1,2425310.8
853.218467,0,0,0,0,0,0,0,0,,None,854.22574346688,0,-1,2417495.3
853.255471,42,46,19,0,0,0,0,0,CHO,Lignin,854.26274746688,0.68108977217047,-1,5580124
853.277027,39,50,21,0,0,0,0,0,CHO,Lignin,854.28430346688,0.181675139577555,-1,3135839
853.29175,56,42,7,2,0,0,0,0,CHON,ConHC,854.29902646688,0.205134753370602,-1,6155617
853.327698,0,0,0,0,0,0,0,0,,None,854.33497446688,0,-1,5301606
853.36427,60,55,1,0,0,1,1,0,CHOSP,UnsatHC,854.37154646688,-0.494959460705384,-1,2895210.8
854.26,0,0,0,0,0,0,0,0,,None,855.26727646688,0,-1,2235364
854.294834,55,42,7,2,1,0,0,0,CHON,ConHC,855.30211046688,0.521551641878349,-1,3280360.8
854.332643,58,51,2,1,0,0,2,0,CHONP,UnsatHC,855.33991946688,-0.487011503173406,-1,2491886
855.234629,41,44,20,0,0,0,0,0,CHO,Lignin,856.24190546688,0.803963827951818,-1,5535340
855.270964,42,48,19,0,0,0,0,0,CHO,Lignin,856.27824046688,0.862913227326875,-1,8236657
855.30719,0,0,0,0,0,0,0,0,,None,856.31446646688,0,-1,9080438
855.316593,0,0,0,0,0,0,0,0,,None,856.32386946688,0,-1,2383479.5
855.344034,44,56,17,0,0,0,0,0,CHO,Lignin,856.35131046688,0.513698542517453,-1,5758587.5
855.380521,45,60,16,0,0,0,0,0,CHO,Lignin,856.38779746688,0.395162940199405,-1,3541632.5
856.237868,40,44,20,0,1,0,0,0,CHO,Lignin,857.24514446688,0.938150918824189,-1,2288892.3
856.275108,41,48,19,0,1,0,0,0,CHO,Lignin,857.28238446688,-0.0586368983678249,-1,3956481.5
856.311208,46,52,13,1,0,0,1,0,CHONP,Lignin,857.31848446688,-0.999856174063614,-1,4392711
856.347952,43,56,17,0,1,0,0,0,CHO,Lignin,857.35522846688,-0.143762790336492,-1,3269388.3
856.385067,0,0,0,0,0,0,0,0,,None,857.39234346688,0,-1,2238225.8
857.21378,40,42,21,0,0,0,0,0,CHO,Lignin,858.22105646688,0.934427574284117,-1,3069836.8
857.250359,41,46,20,0,0,0,0,0,CHO,Lignin,858.25763546688,0.708938312938336,-1,8834962
857.28654,0,0,0,0,0,0,0,0,,None,858.29381646688,0,-1,11181976
857.322903,43,54,18,0,0,0,0,0,CHO,Lignin,858.33017946688,0.97336006604647,-1,9148317
857.359155,57,50,6,2,0,0,0,0,CHON,UnsatHC,858.36643146688,0.531103155173173,-1,4723618.5
857.396056,45,62,16,0,0,0,0,0,CHO,Lignin,858.40333246688,0.528279542685572,-1,2512808.3
858.253562,40,46,20,0,1,0,0,0,CHO,Lignin,859.26083846688,0.884818073986625,-1,3147820
858.290844,0,0,0,0,0,0,0,0,,None,859.29812046688,0,-1,5541938
858.326146,42,54,18,0,1,0,0,0,CHO,Lignin,859.33342246688,1.10236852819423,-1,3731511.3
858.36317,56,50,6,2,1,0,0,0,CHON,UnsatHC,859.37044646688,-0.237710152588164,-1,3028029.3
859.229817,40,44,21,0,0,0,0,0,CHO,Lignin,860.23709346688,0.48243632272282,-1,4935878.5
859.265859,41,48,20,0,0,0,0,0,CHO,Lignin,860.27313546688,0.881715223718418,-1,10223820
859.302348,42,52,19,0,0,0,0,0,CHO,Lignin,860.30962446688,0.761379625894851,-1,11716818
859.338586,43,56,18,0,0,0,0,0,CHO,Lignin,860.34586246688,0.932797558675454,-1,8134872
859.375107,44,60,17,0,0,0,0,0,CHO,Lignin,860.38238346688,0.775277170892134,-1,3149021.8
860.235658,0,0,0,0,0,0,0,0,,None,861.24293446688,0,-1,2477930.5
860.269446,40,48,20,0,1,0,0,0,CHO,Lignin,861.27672246688,0.611131946682505,-1,5523824
860.306547,41,52,19,0,1,0,0,0,CHO,Lignin,861.31382346688,-0.219594734013149,-1,5867894
860.342916,57,53,3,1,0,0,2,0,CHONP,UnsatHC,861.35019246688,-0.144974809325735,-1,3854716.3
861.245454,40,46,21,0,0,0,0,0,CHO,Lignin,862.25273046688,0.496459802303495,-1,6359573
861.281675,41,50,20,0,0,0,0,0,CHO,Lignin,862.28895146688,0.687217572524691,-1,11455003
861.318051,42,54,19,0,0,0,0,0,CHO,Lignin,862.32532746688,0.698212612997514,-1,10529313
861.354999,43,58,18,0,0,0,0,0,CHO,Lignin,862.36227546688,0.0459119341284591,-1,4807207.5
862.069433,0,0,0,0,0,0,0,0,,None,863.07670946688,0,-1,3131044
862.249895,0,0,0,0,0,0,0,0,,None,863.25717146688,0,-1,2738371.8
862.286071,0,0,0,0,0,0,0,0,,None,863.29334746688,0,-1,4602570
862.322141,41,54,19,0,1,0,0,0,CHO,Lignin,863.32941746688,-0.154142529151953,-1,4531920.5
863.065505,0,0,0,0,0,0,0,0,,None,864.07278146688,0,-1,16247638
863.224959,39,44,22,0,0,0,0,0,CHO,Lignin,864.23223546688,0.217107986035872,-1,3590003.3
863.261345,40,48,21,0,0,0,0,0,CHO,Lignin,864.26862146688,0.216527611163766,-1,7727994
863.297054,41,52,20,0,0,0,0,0,CHO,Lignin,864.30433046688,0.999236368129092,-1,10558337
863.33392,42,56,19,0,0,0,0,0,CHO,Lignin,864.34119646688,0.443286310501009,-1,6257543.5
863.369716,0,0,0,0,0,0,0,0,,None,864.37699246688,0,-1,3342221.8
864.068327,0,0,0,0,0,0,0,0,,None,865.07560346688,0,-1,4545551.5
864.264975,39,48,21,0,1,0,0,0,CHO,Lignin,865.27225146688,-0.101730039198049,-1,3543092.8
864.301112,40,52,20,0,1,0,0,0,CHO,Lignin,865.30838846688,0.185462341821264,-1,4464699.5
864.338071,41,56,19,0,1,0,0,0,CHO,Lignin,865.34534746688,-0.477279482945239,-1,3654722.8
865.240857,39,46,22,0,0,0,0,0,CHO,Lignin,866.24813346688,-0.0696152495298283,-1,4063472.3
865.256247,0,0,0,0,0,0,0,0,,None,866.26352346688,0,-1,3292403.3
865.277385,40,50,21,0,0,0,0,0,CHO,Lignin,866.28466146688,-0.234100624142385,-1,6544631.5
865.291759,44,50,18,0,0,0,0,0,CHO,Lignin,866.29903546688,0.784181780587659,-1,5156090.5
865.313244,41,54,20,0,0,0,0,0,CHO,Lignin,866.32052046688,0.373659070000328,-1,5391614.5
865.327609,60,51,2,0,0,1,1,0,CHOSP,UnsatHC,866.33488546688,-0.170125412678319,-1,3859713.3
865.363011,0,0,0,0,0,0,0,0,,None,866.37028746688,0,-1,2294024.3
866.279542,43,50,16,1,0,0,1,0,CHONP,Lignin,867.28681846688,-0.112296276019464,-1,3029438.8
867.235374,0,0,0,0,0,0,0,0,,None,868.24265046688,0,-1,3476099
867.257006,0,0,0,0,0,0,0,0,,None,868.26428246688,0,-1,2766471.3
867.271326,43,48,19,0,0,0,0,0,CHO,Lignin,868.27860246688,0.434070146269552,-1,6344330.5
867.294053,0,0,0,0,0,0,0,0,,None,868.30132946688,0,-1,3135631.3
867.307769,44,52,18,0,0,0,0,0,CHO,Lignin,868.31504546688,0.367838979282257,-1,6342290
867.344253,45,56,17,0,0,0,0,0,CHO,Lignin,868.35152946688,0.254397456050845,-1,5117593.5
867.379534,0,0,0,0,0,0,0,0,,None,868.38681046688,0,-1,2298529
868.274839,42,48,19,0,1,0,0,0,CHO,Lignin,869.28211546688,0.251623283236389,-1,2532191.3
868.310013,0,0,0,0,0,0,0,0,,None,869.31728946688,0,-1,3134310.8
869.213861,0,0,0,0,0,0,0,0,,None,870.22113746688,0,-1,2911277
869.251182,42,46,20,0,0,0,0,0,CHO,Lignin,870.25845846688,-0.246533978184043,-1,6400053
869.287634,43,50,19,0,0,0,0,0,CHO,Lignin,870.29491046688,-0.322927293489046,-1,9955389
869.32421,44,54,18,0,0,0,0,0,CHO,Lignin,870.33148646688,-0.541788602565333,-1,9437253
869.360447,45,58,17,0,0,0,0,0,CHO,Lignin,870.36772346688,-0.371141267359266,-1,5072973.5
870.253114,0,0,0,0,0,0,0,0,,None,871.26039046688,0,-1,2464023.8
870.290152,42,50,19,0,1,0,0,0,CHO,Lignin,871.29742846688,0.637894479924626,-1,4141344.3
870.326059,47,54,13,1,0,0,1,0,CHONP,Lignin,871.33333546688,-0.0667149728552476,-1,4272424.5
871.231073,0,0,0,0,0,0,0,0,,None,872.23834946688,0,-1,4727292
871.267213,42,48,20,0,0,0,0,0,CHO,Lignin,872.27448946688,-0.682679692098882,-1,10678789
871.303386,43,52,19,0,0,0,0,0,CHO,Lignin,872.31066246688,-0.439038288126287,-1,12341773
871.339712,44,56,18,0,0,0,0,0,CHO,Lignin,872.34698846688,-0.370805979902734,-1,7723542
871.375276,45,60,17,0,0,0,0,0,CHO,Lignin,872.38255246688,0.570890395163512,-1,4345374.5
872.232315,0,0,0,0,0,0,0,0,,None,873.23959146688,0,-1,2884333.3
872.268452,0,0,0,0,0,0,0,0,,None,873.27572846688,0,-1,5513974
872.305375,46,52,14,1,0,0,1,0,CHONP,Lignin,873.31265146688,-0.125468330006853,-1,5661439
872.342193,47,56,13,1,0,0,1,0,CHONP,Lignin,873.34946946688,-0.620675684617487,-1,3784456.3
873.208583,53,34,11,2,0,0,0,0,CHON,ConHC,874.21585946688,0.458099696712492,-1,3111904.3
873.246257,41,46,21,0,0,0,0,0,CHO,Lignin,874.25353346688,-0.428852919162894,-1,8436714
873.282531,42,50,20,0,0,0,0,0,CHO,Lignin,874.28980746688,-0.301295837727019,-1,12870643
873.319335,0,0,0,0,0,0,0,0,,None,874.32661146688,0,-1,11580412
873.355741,0,0,0,0,0,0,0,0,,None,874.36301746688,0,-1,6753285.5
873.391983,46,66,12,0,0,2,0,0,CHOS,Lignin,874.39925946688,0.353953776511809,-1,3225614.5
874.249291,40,46,21,0,1,0,0,0,CHO,Lignin,875.25656746688,-0.0617971711473822,-1,3765483.5
874.284487,45,50,15,1,0,0,1,0,CHONP,Lignin,875.29176346688,0.049109133523143,-1,5507316.5
874.321406,46,54,14,1,0,0,1,0,CHONP,Lignin,875.32868246688,-0.560371080881478,-1,4632830
874.357299,0,0,0,0,0,0,0,0,,None,875.36457546688,0,-1,2581767.5
875.225259,40,44,22,0,0,0,0,0,CHO,Lignin,876.23253546688,-0.128240250596281,-1,4162029.5
875.261414,41,48,21,0,0,0,0,0,CHO,Lignin,876.26869046688,0.13481940112182,-1,9045495
875.297903,42,52,20,0,0,0,0,0,CHO,Lignin,876.30517946688,0.0167114385040493,-1,12174849
875.334412,43,56,19,0,0,0,0,0,CHO,Lignin,876.34168846688,-0.124208834801606,-1,8699403
875.370312,44,60,18,0,0,0,0,0,CHO,Lignin,876.37758846688,0.429788398397775,-1,4125204.5
876.264232,40,48,21,0,1,0,0,0,CHO,Lignin,877.27150846688,0.746605598924223,-1,4554504.5
876.300809,41,52,20,0,1,0,0,0,CHO,Lignin,877.30808546688,0.528300294766809,-1,5824274.5
876.337263,42,56,19,0,1,0,0,0,CHO,Lignin,877.34453946688,0.45020901393917,-1,4502300.5
876.372786,47,60,13,1,0,0,1,0,CHONP,Lignin,877.38006246688,0.188130124200797,-1,2907942.3
877.239773,55,43,7,0,0,1,1,0,CHOSP,ConHC,878.24704946688,-0.385463156453733,-1,5798937
877.276752,41,50,21,0,0,0,0,0,CHO,Lignin,878.28402846688,0.489821294837876,-1,9615396
877.291307,0,0,0,0,0,0,0,0,,None,878.29858346688,0,-1,2939943.8
877.313122,42,54,20,0,0,0,0,0,CHO,Lignin,878.32039846688,0.50745550349381,-1,9211950
877.349973,43,58,19,0,0,0,0,0,CHO,Lignin,878.35724946688,-0.0225252081971794,-1,4889656.5
877.406596,0,0,0,0,0,0,0,0,,None,878.41387246688,0,-1,2427976.5
878.280843,40,50,21,0,1,0,0,0,CHO,Lignin,879.28811946688,-0.347963282124321,-1,5131588
878.316711,41,54,20,0,1,0,0,0,CHO,Lignin,879.32398746688,0.240578356771257,-1,4601166.5
878.35327,42,58,19,0,1,0,0,0,CHO,Lignin,879.36054646688,0.0432730581752402,-1,2343769
879.218789,0,0,0,0,0,0,0,0,,None,880.22606546688,0,-1,2373208
879.234486,0,0,0,0,0,0,0,0,,None,880.24176246688,0,-1,3387996.8
879.256316,40,48,22,0,0,0,0,0,CHO,Lignin,880.26359246688,0.14854655026737,-1,5804643
879.270247,0,0,0,0,0,0,0,0,,None,880.27752346688,0,-1,2945639.5
879.292095,41,52,21,0,0,0,0,0,CHO,Lignin,880.29937146688,0.837517830816674,-1,6586990
879.307195,58,44,7,2,0,0,0,0,CHON,ConHC,880.31447146688,0.432016776341997,-1,4059762.3
879.328746,42,56,20,0,0,0,0,0,CHO,Lignin,880.33602246688,0.535900733251482,-1,4706937
879.343783,46,56,17,0,0,0,0,0,CHO,Lignin,880.35105946688,0.784807847477191,-1,2850429.3
879.365781,43,60,19,0,0,0,0,0,CHO,Lignin,880.37305746688,-0.201870080382526,-1,2706051.8
880.296175,40,52,21,0,1,0,0,0,CHO,Lignin,881.30345146688,0.0137344521734264,-1,3861404.5
880.33365,0,0,0,0,0,0,0,0,,None,881.34092646688,0,-1,2806184
881.250544,0,0,0,0,0,0,0,0,,None,882.25782046688,0,-1,4052162.5
